name,team,position,gw1_expected_assists,gw2_expected_assists,gw3_expected_assists,gw4_expected_assists,gw5_expected_assists,gw6_expected_assists,gw7_expected_assists,gw8_expected_assists,gw9_expected_assists,gw10_expected_assists,gw11_expected_assists,gw12_expected_assists,gw13_expected_assists,gw14_expected_assists,gw15_expected_assists,gw16_expected_assists,gw17_expected_assists,gw18_expected_assists,gw19_expected_assists,gw20_expected_assists,gw21_expected_assists,gw22_expected_assists,gw23_expected_assists,gw24_expected_assists,gw25_expected_assists,gw26_expected_assists,gw27_expected_assists,gw28_expected_assists,gw29_expected_assists,gw30_expected_assists,gw31_expected_assists,gw32_expected_assists,gw33_expected_assists,gw34_expected_assists,gw35_expected_assists,gw36_expected_assists,gw37_expected_assists,gw38_expected_assists
Kalvin Phillips,10.0,MID,0.0,0.0,0.01,0.03,0.0,0.02,0.02,0.12,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.09,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamaldeen Sulemana,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.11,0.01,0.01,0.0,0.0,0.03,0.0,0.16,0.01,0.04,0.02,0.18,0.01,0.04,0.01,0.16,0.01,0.0,0.01
Karl Hein,1.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kasey McAteer,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.02,0.03,0.0,0.0,0.0,0.0,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.02,0.01,0.01,0.01,0.23
Keane Lewis-Potter,4.0,MID,0.0,0.02,0.01,0.03,0.15,0.08,0.39,0.01,0.5,0.03,0.27,0.02,0.19,0.03,0.12,0.0,0.04,0.01,0.4,0.37,0.3,0.01,0.12,0.05,0.26,0.3,0.18,0.03,0.04,0.06,0.46,0.0,0.16,0.0,0.01,0.21,0.03,0.05
Kenny Tete,9.0,DEF,0.0,0.02,0.01,0.02,0.02,0.01,0.01,0.04,0.05,0.03,0.02,0.01,0.09,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.02,0.03,0.01
Kepa Arrizabalaga,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Kevin Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Kevin De Bruyne,13.0,MID,0.32,0.65,0.64,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.0,0.25,0.63,0.03,0.0,0.13,0.14,0.21,0.42,0.3,0.01,0.0,0.0,0.07,0.0,0.05,0.07,0.0,0.06,0.38,0.08,,0.09,0.81,0.16,0.01
Kevin Mbabu,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Schade,4.0,MID,0.01,0.0,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.35,0.02,0.0,0.16,0.01,0.01,0.0,0.02,0.13,0.0,0.08,0.11,0.02,0.03,0.1,0.04,0.02,0.19,0.09,0.01,0.1,0.07,0.0,0.07,0.01,0.05
Ki-Jana Hoever,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran McKenna,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran Tierney,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.2,0.01,0.0,,0.0,0.0,0.0,0.04
Kieran Trippier,15.0,DEF,0.0,0.02,0.0,0.02,0.02,0.04,0.12,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.15,0.03,0.04,0.0,0.0,0.03,0.0,0.01,0.03,0.0,0.01,0.03,,0.04,0.05,0.08,0.05,0.51,0.04,0.0,0.0,0.05
Kiernan Dewsbury-Hall,6.0,MID,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Killian Cahill,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kim Ji-soo,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobbie Mainoo,14.0,MID,0.01,0.01,0.04,0.13,0.14,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.06,0.01,0.06,0.03,0.2,0.0,0.0,0.01,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.09,0.0,0.43
Konstantinos Mavropanos,19.0,DEF,0.0,0.0,0.01,0.0,0.01,0.27,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Konstantinos Tsimikas,12.0,DEF,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.14,0.0,0.0,0.25,0.06,0.0,0.0,0.0,0.0,0.02,0.03,,0.0,0.0,0.39,0.54,0.0,0.27,0.0,0.02,0.0
Kortney Hause,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kosta NedeljkoviÄ,2.0,DEF,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kristoffer Ajer,4.0,DEF,0.0,0.01,0.0,0.02,0.01,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.01,0.0,0.06,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.0
Kurt Zouma,19.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Walker,13.0,DEF,0.0,0.0,0.0,0.14,0.68,0.03,0.0,0.0,0.0,0.1,0.06,0.17,0.08,0.0,0.03,0.03,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kyle Walker-Peters,17.0,DEF,0.08,0.02,0.04,0.03,0.0,0.0,0.01,0.22,0.01,0.09,0.02,0.02,0.0,0.51,0.07,0.01,0.02,0.56,0.14,0.04,0.02,0.07,0.03,0.02,0.03,0.02,0.0,0.0,0.07,0.03,0.03,0.04,0.02,0.01,0.02,0.0,0.0,0.0
Lamare Bogarde,2.0,DEF,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Leander Dendoncker,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Leandro Trossard,1.0,MID,0.0,0.02,0.08,0.03,0.0,0.12,0.07,0.01,0.04,0.01,0.02,0.11,0.23,0.01,0.15,0.17,0.12,0.5,0.0,0.07,0.03,0.43,0.23,0.01,0.2,0.22,0.07,0.09,0.06,0.0,0.02,0.1,0.26,,0.18,0.37,0.05,0.02
Leif Davis,10.0,DEF,0.02,0.1,0.21,0.15,0.06,0.48,0.34,0.23,0.16,0.22,0.15,0.29,0.37,0.28,0.12,0.05,0.14,0.01,0.07,0.07,0.06,0.06,0.0,0.01,0.0,0.03,0.09,0.28,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.12
Leny Yoro,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.03,0.01,0.0,0.0,0.02,0.01,0.0,0.01,0.02,0.02,0.0,0.0,0.0
Leon Bailey,2.0,MID,0.21,0.02,0.01,0.0,0.33,0.45,0.06,0.05,0.16,0.0,0.02,0.54,0.0,0.28,0.2,0.0,0.0,0.0,0.35,0.02,0.0,0.03,0.12,0.02,0.0,0.0,0.01,0.04,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Leon Chiwome,20.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesley Ugochukwu,6.0,MID,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.01,0.19,0.01,0.0,0.01,0.02,0.11,0.02,0.01,0.02,0.01,0.01,0.0,0.0,0.01
Levi Colwill,6.0,DEF,0.01,0.0,0.01,0.15,0.31,0.0,0.01,0.01,0.01,0.27,0.01,0.02,0.01,0.0,0.01,0.05,0.02,0.02,0.13,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.03,0.05,0.01,0.01,0.0,0.08,0.0,0.01,0.0,0.0,0.01,0.01
Lewis Cook,3.0,MID,0.21,0.3,0.02,0.01,0.19,0.21,0.32,0.04,0.01,0.01,0.37,0.1,0.0,0.0,0.06,0.05,0.01,0.09,0.49,0.09,0.03,0.14,0.02,0.02,0.11,0.01,0.05,0.03,0.17,0.2,0.27,0.02,0.02,0.0,0.05,0.03,0.01,0.0
Lewis Dobbin,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lewis Dunk,5.0,DEF,0.0,0.01,0.23,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.12,0.02,0.01,0.05,0.01,0.0,0.0,0.01,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.28,0.05,0.01,0.01,0.0,0.0,0.0
Lewis Hall,15.0,DEF,0.02,0.1,0.0,0.04,0.02,0.11,0.12,0.1,0.78,0.01,0.08,0.23,0.04,0.05,0.03,0.64,0.04,0.59,0.01,0.1,0.08,0.1,0.04,0.08,0.08,0.22,0.02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Miley,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.04,0.02,0.0,,0.0,0.0,0.0,0.0,0.19,0.0,0.01,0.01,0.0
Lewis O'Brien,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Orford,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Delap,10.0,FWD,0.0,0.01,0.0,0.0,0.03,0.0,0.03,0.01,0.0,0.01,0.04,0.01,0.01,0.0,0.3,0.47,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.26,0.0,0.02,0.0,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0
Lino da Cruz Sousa,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lisandro MartÃ­nez,14.0,DEF,0.02,0.19,0.01,0.0,0.01,0.03,0.0,0.02,0.01,0.0,0.01,0.0,0.02,0.0,0.03,0.4,0.1,0.02,0.15,0.11,0.02,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd Kelly,15.0,DEF,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Williams-Barnett,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas BergstrÃ¶m,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Bergvall,18.0,MID,0.14,0.02,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.04,0.01,0.0,0.03,0.01,0.04,0.04,0.0,0.02,0.02,0.01,0.01,0.07,0.0,0.13,0.05,0.01,0.0,0.0,0.0,0.0,0.0
Lucas Digne,2.0,DEF,0.13,0.03,0.1,0.68,0.01,0.02,0.08,0.04,0.41,0.15,0.15,0.0,0.03,0.26,0.21,0.04,0.04,0.33,0.14,0.03,0.01,0.0,0.07,0.01,0.04,0.0,0.45,0.04,,0.11,0.0,0.0,0.0,,0.0,0.13,0.0,0.0
Lucas Tolentino Coelho de Lima,19.0,MID,0.04,0.02,0.07,0.07,0.06,0.07,0.25,0.03,0.07,0.02,0.28,0.07,0.02,0.01,0.01,0.15,0.0,0.0,0.05,0.61,0.01,0.06,0.03,0.0,0.18,0.0,0.0,0.0,0.05,0.24,0.12,0.22,0.42,0.06,0.03,0.0,0.04,0.0
Luis DÃ­az,12.0,MID,0.38,0.17,0.01,0.03,0.09,0.05,0.01,0.01,0.39,0.02,0.08,0.08,0.11,0.01,,0.04,0.14,0.0,0.07,0.01,0.05,0.19,0.03,0.1,0.11,0.02,0.23,0.81,,0.27,0.12,0.2,0.37,0.01,0.0,0.04,0.04,0.04
Luis Guilherme Lira dos Santos,19.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Luis Sinisterra,3.0,MID,0.02,0.05,0.24,0.0,0.01,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Cundle,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Harris,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Shaw,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.59,0.0,0.01,0.0,0.0
Luke Thomas,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.02,0.06,0.02,0.01,0.04,0.17,0.0,0.04
Luke Woolfenden,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Hermansen,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,4.0,DEF,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.04,0.23,0.11,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.02,0.01,0.02,0.58,0.59,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maeson King,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahmoud Dahoud,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Hardy,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malang Sarr,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Ebiowei,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Maldini Kacurri,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Malo Gusto,6.0,DEF,0.07,0.03,0.01,0.0,0.0,0.0,0.11,0.04,0.03,0.06,0.03,0.0,0.01,0.31,0.01,0.27,0.03,0.01,0.0,0.1,0.0,0.0,0.0,0.18,0.03,0.09,0.02,0.0,0.0,0.04,0.08,0.23,0.02,0.0,0.01,0.09,0.0,0.0
Manor Solomon,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Akanji,13.0,DEF,0.01,0.16,0.04,0.07,0.31,0.1,0.03,0.0,0.09,0.02,0.0,0.03,0.02,0.01,0.0,0.0,0.05,0.02,0.02,0.01,0.04,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.18,0.01,0.01
Manuel Ugarte,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.3,0.01,0.03,0.01,0.0,0.01,0.02,0.0,0.01,0.02,0.0,0.02,0.02,0.0,0.01,0.02,0.04,0.01,0.01,0.03,0.02,0.02,0.01,0.0
Marc Cucurella Saseta,6.0,DEF,0.02,0.18,0.01,0.03,0.0,0.38,0.02,0.0,0.0,0.02,0.01,0.26,0.03,0.17,0.07,0.02,0.0,0.02,0.18,0.03,0.01,0.06,0.18,0.04,0.06,0.01,0.06,0.09,0.02,0.01,0.0,0.19,0.03,0.02,0.11,0.02,0.01,0.02
Marc Guiu Paz,6.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc GuÃ©hi,7.0,DEF,0.02,0.02,0.02,0.04,0.0,0.1,0.01,0.01,0.0,0.01,0.01,0.01,0.11,0.01,0.01,0.0,0.04,0.01,0.0,0.0,0.01,0.01,0.04,0.0,0.6,0.01,0.0,0.08,,0.03,0.01,0.0,0.01,,0.55,0.14,0.0,0.0
Marco Alexandre Saraiva da Silva,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.05,0.01,0.0,,0.02,0.02,0.4,0.25,,0.11,0.03,0.16,0.02
Marcos Senesi,3.0,DEF,0.0,0.03,0.05,0.01,0.0,0.16,0.02,0.03,0.05,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Marcus Bettinelli,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Myers-Harness,10.0,MID,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Rashford,14.0,MID,0.11,0.01,0.59,0.01,0.05,0.05,0.01,0.35,0.02,0.01,0.02,0.04,0.02,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.94,0.0,0.0,,0.04,0.09,0.12,0.01,,0.0,0.0,0.0,0.0
Marcus Tavernier,3.0,MID,0.12,0.04,0.22,0.26,0.07,0.11,0.06,0.03,0.07,0.15,0.36,0.24,0.05,0.28,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.02,0.03,0.19,0.06,0.0,0.0,0.0,0.04,0.0,0.27,0.09,0.06,0.71
Mario Lemina,20.0,MID,0.01,0.05,0.01,0.26,0.02,0.06,0.02,0.0,0.0,0.0,0.01,0.29,0.01,0.01,0.01,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Flekken,4.0,GK,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
